h_rate,controller,seed,viol_rate,final_V,auc_V,pearson
0.3,C3_EMA,23,0.2652652652652653,4.697786206798348,2.1439028984627773,0.8462632781639358
0.3,C3_EMA,24,0.2682682682682683,0.2708462136652828,2.1713536862965856,0.8522204325423919
0.3,C3_EMA,25,0.2982982982982983,1.6395648552689708,2.0537905920693524,0.8542331665739927
0.3,C3_EMA,26,0.27627627627627627,0.245259091484111,2.147346922056138,0.8146227093423959
0.3,C3_EMA,27,0.2752752752752753,0.2522668141899814,2.0976980907441196,0.8787151241583863
0.3,C3_EMA,28,0.2682682682682683,0.0331892724634148,2.0847794307762895,0.8649538811054095
0.3,C3_EMA,29,0.2832832832832833,0.23282554826029367,1.987763141657459,0.8263996574873609
0.3,C3_EMA,30,0.27927927927927926,3.454888984817508,1.9848475686130012,0.7640638274762646
0.3,C3_EMA,31,0.2822822822822823,1.7299020342231755,2.0541449054875787,0.8088862103864429
0.3,C3_EMA,32,0.2672672672672673,0.13719094481845412,2.137035920702804,0.8744780541485979
0.3,C3_EMA,33,0.2652652652652653,3.441474905653949,2.247826454919332,0.8167551145213482
0.3,C3_EMA,34,0.2702702702702703,0.11454800214203427,2.072126104801714,0.8749551129223445
0.3,C3_EMA,35,0.2652652652652653,0.6800205779698938,2.1245489265083872,0.8763938275553141
0.3,C3_EMA,36,0.2802802802802803,0.04391813809963305,2.0651333883662426,0.8775831819277093
0.3,C3_EMA,37,0.29429429429429427,0.8019149455860861,1.9963990261571385,0.8562371790179844
0.3,C3_EMA,38,0.2652652652652653,0.7035829476160512,2.0640562038996553,0.8966706084865457
0.3,C3_EMA,39,0.2872872872872873,0.1658960357887071,2.1191485861743597,0.8117351318063423
0.3,C3_raw,0,0.5155155155155156,0.7135526072949921,0.922282873335705,0.6917770344523113
0.3,C3_raw,1,0.5145145145145145,0.7185103871170884,0.865894510375944,0.6455866518511391
0.3,C3_raw,2,0.5175175175175175,0.3298497206359471,0.8899171244825936,0.7808486498525088
0.3,C3_raw,3,0.5165165165165165,0.3333609074570335,0.8762630047232002,0.818422106620844
0.3,C3_raw,4,0.5095095095095095,0.8304608749395115,0.8985088634008798,0.7649538097598001
0.3,C3_raw,5,0.5015015015015015,0.6277656836265019,0.8654919042906901,0.23767548639447264
0.3,C3_raw,6,0.4964964964964965,0.6790294626141462,0.967547860322129,0.7793604510582434
0.3,C3_raw,7,0.5175175175175175,0.5633843094336307,0.8774046732928344,0.781125945341748
0.3,C3_raw,8,0.5055055055055055,0.6756450349730003,0.8893977698280412,0.7045165793142433
0.3,C3_raw,9,0.5105105105105106,0.9109598513511283,0.8532829696864926,0.8054894020848485
0.3,C3_raw,10,0.5145145145145145,0.4285113453388684,0.8820688063053822,0.747711718791022
0.3,C3_raw,11,0.5095095095095095,0.4765290769663541,0.9038332464173235,0.7509717002962502
0.3,C3_raw,12,0.5285285285285285,2.703356732142607,0.8672373249925102,0.6602613459730434
0.3,C3_raw,13,0.5085085085085085,0.44492745023372815,0.9033796067778266,0.3394185686674346
0.3,C3_raw,14,0.5105105105105106,2.5041752821037617,0.8692760412245057,0.6927720009529589
0.3,C3_raw,15,0.5085085085085085,0.36310529881271003,0.858118803273685,0.7240442756161551
