seed,h_rate,controller,final_V,cumulative_V,true_viol_rate,pearson,spearman,bound_gap_mean
60,0.0,B3_gradclip,0.06722412230094811,0.14573720421694578,0.4934934934934935,-0.01209743062316341,0.5320064374554557,0.2768639173090282
60,0.0,C3_oracle,65.47380946185842,43.77608201551749,0.4934934934934935,0.2840827330165089,0.2837955432252264,0.0
60,0.0,C3_proxy,0.04836057438802863,2.1111633268414223,0.3263263263263263,0.9311300299020328,0.006200043095981266,0.3300660383918183
61,0.0,B1_fixed,0.051101673519068136,0.10982574583592151,0.4954954954954955,0.012756955263663949,0.5664554408467829,0.29141470186346113
61,0.0,B2_cosine,0.0007993495537919072,0.08278333467445859,0.48348348348348347,0.010869239705535556,0.31913492844393887,0.20384366890487407
61,0.0,B3_gradclip,0.051101673519068136,0.1780059453026862,0.4924924924924925,-0.012223844267977426,0.5509481349217114,0.29268262038699405
61,0.0,C3_oracle,150.14230448809838,106.66597989251461,0.5215215215215215,0.2712825572852531,0.15970194512377361,0.0
61,0.0,C3_proxy,0.09962557488069546,2.110747795695439,0.34934934934934936,0.923240170656045,0.05786462711168689,0.28442892738213743
42,0.1,B1_fixed,0.11687416938006874,0.7027015369795166,0.4044044044044044,0.710586372491606,0.3484617703904712,0.33365620400344204
42,0.1,B2_cosine,0.035100120491969436,0.4163396110092867,0.3713713713713714,0.5697797532174639,0.28023093106969776,0.3704120523610569
42,0.1,B3_gradclip,0.10822045784730466,0.2222914716376258,0.4744744744744745,0.07743072270408582,0.5685696963591428,0.3092320121903798
42,0.1,C3_oracle,11.238520156833992,16.39004429213068,0.4864864864864865,0.4421116144750032,0.5836629276770864,0.5743269705872579
42,0.1,C3_proxy,1.0787740385312108,2.7180735466080606,0.2012012012012012,0.8181567481734796,0.2049148663241377,0.5712951875317571
43,0.1,B1_fixed,0.020575488696786215,0.8394735758095379,0.3973973973973974,0.7876651299319857,0.4054300251828233,0.3084230991512673
43,0.1,B2_cosine,0.03189677704510752,0.4985446712873735,0.36436436436436437,0.6530660390630177,0.3324080022794172,0.3565131967511218
43,0.1,B3_gradclip,0.020575480909513177,0.21033506739937682,0.4744744744744745,0.10146374043188047,0.609143695453766,0.29752044142854744
43,0.1,C3_oracle,175.28640690530762,35.30154144828514,0.4944944944944945,0.3895703301391585,0.5958903882036172,0.26193546198622353
43,0.1,C3_proxy,30.825109869094835,2.5095664910245614,0.23123123123123124,0.8159739408135892,0.28497416546668203,0.5111268188897365
44,0.1,B1_fixed,1.2465554819708122,0.9154813264626175,0.3893893893893894,0.8265255832090572,0.3764347440851545,0.32773752681922386
44,0.1,B2_cosine,0.09748220622111571,0.5125557529022876,0.36036036036036034,0.7326320520862023,0.3110711315686162,0.40350161938839196
44,0.1,B3_gradclip,0.07790193837447697,0.2047609957221572,0.4624624624624625,0.1747089771387853,0.5839685610703501,0.3250978497196071
44,0.1,C3_oracle,695.404128611354,641.0943098917271,0.5205205205205206,0.2141272059240798,0.29648750719480976,0.0
44,0.1,C3_proxy,0.27781793161707247,2.8412444802770733,0.21021021021021022,0.8534418664285617,0.20464373881102876,0.6272663750776007
45,0.1,B1_fixed,0.10951166750652482,0.8116132955453532,0.4044044044044044,0.8051720417361357,0.32907235915145927,0.34633232941273684
45,0.1,B2_cosine,0.0036142345530303117,0.43585716805790375,0.35735735735735735,0.8161402176352438,0.26792831427122665,0.36788787109485227
45,0.1,B3_gradclip,0.10954750648523595,0.14651159272110098,0.4744744744744745,0.45394471492469685,0.5465421442138613,0.3206558788002831
45,0.1,C3_oracle,247.5131348579068,156.80133752340694,0.5045045045045045,0.3393022040323641,0.48311798581160587,0.06439839961876337
45,0.1,C3_proxy,0.02627447770347585,2.684160954548576,0.22322322322322322,0.8173461998089143,0.20760705649808572,0.48216456692802506
46,0.1,B1_fixed,0.05720229768786719,0.7975019407931697,0.38538538538538536,0.8201648123008216,0.34311707870648034,0.37123030700316273
46,0.1,B2_cosine,0.024251887248192217,0.4735916792788732,0.35835835835835833,0.7748829033289866,0.2705771740094926,0.37667844180087134
