final_V,cumulative_V,true_viol_rate,max_V,converged,convergence_step,track,seed,h_rate,variant
1.0661954699589644,2.9405167609029923,0.21421421421421422,111.93896482812792,1,52,T1,53,0.1,no_floor
2.877190368904217,3.0692689520774303,0.21121121121121122,112.23147737235558,0,52,T1,53,0.1,no_ceiling
0.6813372643037313,1.7596966765869362,0.3053053053053053,23.122760717644255,1,10,T1,53,0.1,beta_low
0.46706734062331573,4.310446776595467,0.18518518518518517,219.43442700306744,1,43,T1,53,0.1,beta_high
0.25020086529255997,2.9832837551788303,0.17717717717717718,80.79041586848354,1,62,T1,54,0.1,full
0.8927298641235517,0.7433248268101494,0.5005005005005005,26.356335910860793,1,67,T1,54,0.1,no_ema
0.25020086529255997,2.98328202851701,0.17717717717717718,80.78839102659862,1,62,T1,54,0.1,no_floor
0.2528508418487732,3.0909633989755814,0.17517517517517517,99.70198330344063,1,62,T1,54,0.1,no_ceiling
0.04427640785474411,1.8012365947061852,0.26426426426426425,26.356335910860793,1,14,T1,54,0.1,beta_low
0.15853334788971932,4.1943997892682106,0.16316316316316315,185.63759691654036,1,59,T1,54,0.1,beta_high
0.0315964085880069,2.9472835780868323,0.20520520520520522,67.50160558657201,1,24,T1,55,0.1,full
0.5599087247547155,0.875585952220139,0.5015015015015015,59.89183437816615,1,7,T1,55,0.1,no_ema
0.0315964085880069,2.947285783144508,0.20520520520520522,67.50160753193657,1,24,T1,55,0.1,no_floor
0.03159639597225517,3.013916327035162,0.1981981981981982,74.90041914159278,1,24,T1,55,0.1,no_ceiling
0.16299381205508975,1.8873728624559472,0.3023023023023023,59.89183437816615,1,16,T1,55,0.1,beta_low
0.017671892497672113,4.173454594289937,0.18118118118118118,237.0558313332267,1,49,T1,55,0.1,beta_high
0.5831114931834611,2.799712161330587,0.2032032032032032,68.69698627778514,1,48,T1,56,0.1,full
1.9104976235932567,0.7317369019478588,0.5085085085085085,22.221171599123924,1,10,T1,56,0.1,no_ema
0.5831114931833865,2.7997111490745894,0.2032032032032032,68.69698627778514,1,48,T1,56,0.1,no_floor
0.5811022912488252,3.064860176259565,0.1931931931931932,97.29563266211912,1,48,T1,56,0.1,no_ceiling
8.753170883264,1.6463916779597683,0.3083083083083083,22.221171599123924,0,22,T1,56,0.1,beta_low
0.5264453848031828,4.187229464433873,0.16316316316316315,224.92815994110364,1,45,T1,56,0.1,beta_high
1.5367689067805756,2.9318787871152248,0.1871871871871872,112.22954226739385,1,21,T1,57,0.1,full
0.8550686989890298,0.731662065254315,0.5145145145145145,20.490188516732285,1,75,T1,57,0.1,no_ema
1.5367689067805756,2.9319057718428723,0.1871871871871872,112.22954226813351,1,21,T1,57,0.1,no_floor
1.6591386973725701,3.17642473164735,0.17917917917917917,131.44166701581557,1,21,T1,57,0.1,no_ceiling
1.1676677748311246,1.5297537928294123,0.29429429429429427,20.490188516732285,1,10,T1,57,0.1,beta_low
3.0113413638104487,4.225527339232341,0.15515515515515516,193.30917540916917,0,29,T1,57,0.1,beta_high
2.138270254705611,2.7890974734102767,0.19519519519519518,81.52321737758382,1,31,T1,58,0.1,full
0.9865077957329981,0.7620120005820977,0.5115115115115115,32.95274758936399,1,4,T1,58,0.1,no_ema
2.138270254705611,2.7890974734102767,0.19519519519519518,81.52321737758382,1,31,T1,58,0.1,no_floor
3.0432823023077766,2.9904627473190097,0.19019019019019018,109.40754484961529,1,31,T1,58,0.1,no_ceiling
1.350262617036322,1.7687022072551863,0.2952952952952953,32.95274758936399,1,13,T1,58,0.1,beta_low
1.2304785684134518,3.9843924252793945,0.15315315315315314,289.7648590557535,1,21,T1,58,0.1,beta_high
0.045287077407125606,2.996877543138951,0.2092092092092092,87.36693547619856,1,29,T1,59,0.1,full
0.5695937042843906,0.7787769850009866,0.5045045045045045,36.684466339261625,1,9,T1,59,0.1,no_ema
0.045287077407125606,2.996904941824536,0.2092092092092092,87.36693547679417,1,29,T1,59,0.1,no_floor
0.020259304019019736,3.054484558119889,0.2062062062062062,87.3585622998818,1,29,T1,59,0.1,no_ceiling
0.15158554154154935,1.8912078975813789,0.29429429429429427,36.684466339261625,1,14,T1,59,0.1,beta_low
0.021724626118625166,3.9861806553667134,0.16216216216216217,256.82810951079557,1,36,T1,59,0.1,beta_high
0.005898035246357715,2.480945038730732,0.2172172172172172,74.17736432990152,1,31,T1,60,0.1,full
0.8392088942896788,0.7394363259200036,0.4984984984984985,22.89751313617274,1,35,T1,60,0.1,no_ema
0.005898076956263856,2.4809526152795707,0.2172172172172172,74.17758046399992,1,31,T1,60,0.1,no_floor
0.0055715269545438964,2.5502152889854077,0.21521521521521522,89.07946952433602,1,31,T1,60,0.1,no_ceiling
3.9052685114207395,1.4635286205914617,0.3333333333333333,22.89751313617274,0,16,T1,60,0.1,beta_low
0.04276918383569169,3.969807705010153,0.1931931931931932,167.89417700275956,1,40,T1,60,0.1,beta_high
1.8919513887669008,2.8207151448348338,0.1931931931931932,76.93966387080175,1,28,T1,61,0.1,full
0.5559772876315623,0.7428132797585536,0.5045045045045045,31.532865768997635,1,18,T1,61,0.1,no_ema
1.8919513887669008,2.8207151448348338,0.1931931931931932,76.93966387080175,1,28,T1,61,0.1,no_floor
